file,replacement_count,details
src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarLectern.java,26,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:AxisAlignedBB->AABB=10; type:EntityLivingBase->LivingEntity=1; type:EnumFacing->Direction=2; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=4; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarLongCloth.java,20,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.util.math.RayTraceResult->net.minecraft.world.phys.HitResult=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityPlayer->Player=1; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=5; type:RayTraceResult->HitResult=1; type:TileEntity->BlockEntity=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarShortCloth.java,20,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.util.math.RayTraceResult->net.minecraft.world.phys.HitResult=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityPlayer->Player=1; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=5; type:RayTraceResult->HitResult=1; type:TileEntity->BlockEntity=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarSun.java,33,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=5; type:EntityLivingBase->LivingEntity=1; type:EnumFacing->Direction=5; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=6; type:Side->Dist=2; type:SideOnly->OnlyIn=2; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarTop.java,18,import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=3; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=6; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/client/AWStructureBlockColors.java,8,call:.getDefaultState()->.defaultBlockState()=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:IBlockState->BlockState=1; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/structure/client/AWStructureItemColors.java,4,import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/structure/command/CommandStructure.java,23,call:.getHeldItemMainhand()->.getMainHandItem()=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.entity.player.EntityPlayerMP->net.minecraft.server.level.ServerPlayer=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityLivingBase->LivingEntity=2; type:EntityPlayer->Player=4; type:EntityPlayerMP->ServerPlayer=6; type:EnumFacing->Direction=4
src/main/java/net/shadowmage/ancientwarfare/structure/command/StatsCommand.java,1,import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1
src/main/java/net/shadowmage/ancientwarfare/structure/config/AWStructureStatics.java,8,call:.getDefaultState()->.defaultBlockState()=1; import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:IBlockState->BlockState=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerDraftingStation.java,35,call:.getDistanceSq(->.distanceToSqr(=1; call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=3; type:NBTTagCompound->CompoundTag=18; type:NBTTagList->ListTag=5
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerGateControl.java,10,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=7
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerLootBasket.java,5,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; type:EntityPlayer->Player=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerLootChestPlacer.java,8,call:.isRemote->.isClientSide=2; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSoundBlock.java,14,call:.isRemote->.isClientSide=2; call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=7
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSpawnerAdvanced.java,8,call:.getTagCompound()->.getTag()=2; call:.hasTagCompound()->.hasTag()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSpawnerAdvancedBase.java,5,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSpawnerAdvancedBlock.java,10,call:.isRemote->.isClientSide=2; call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.entity.player.EntityPlayerMP->net.minecraft.server.level.ServerPlayer=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=1; type:EntityPlayerMP->ServerPlayer=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSpawnerAdvancedInventoryBase.java,12,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemBlock->net.minecraft.world.item.BlockItem=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=2; type:ItemBlock->BlockItem=3; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSpawnerAdvancedInventoryBlock.java,14,call:.getDistanceSq(->.distanceToSqr(=1; call:.isRemote->.isClientSide=3; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.entity.player.EntityPlayerMP->net.minecraft.server.level.ServerPlayer=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=2; type:EntityPlayerMP->ServerPlayer=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerSpawnerAdvancedInventoryItem.java,8,call:.getTagCompound()->.getTag()=2; call:.hasTagCompound()->.hasTag()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerStake.java,6,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerStatue.java,7,call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerStructureScanner.java,31,call:.isRemote->.isClientSide=6; call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTBase->net.minecraft.nbt.Tag=1; import:net.minecraft.nbt.NBTTagByte->net.minecraft.nbt.ByteTag=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=2; type:EnumHand->InteractionHand=1; type:NBTBase->Tag=1; type:NBTTagByte->ByteTag=2; type:NBTTagCompound->CompoundTag=8; type:NBTTagString->StringTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerStructureSelection.java,6,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerStructureSelectionBase.java,5,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/structure/container/ContainerTownSelection.java,11,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagInt->net.minecraft.nbt.IntTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=1; type:NBTTagInt->IntTag=2; type:NBTTagString->StringTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/datafixes/LootSettingsPotionRegistryNameFixer.java,10,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.potion.Potion->net.minecraft.world.effect.MobEffect=1; type:NBTTagCompound->CompoundTag=6; type:NBTTagList->ListTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/datafixes/TileLootFixer.java,6,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:NBTTagCompound->CompoundTag=4
